name,dastgah,instrument,zero_corssing,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_mean,spectral_rolloff_var,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_var,chroma_2_var,chroma_3_var,chroma_4_var,chroma_5_var,chroma_6_var,chroma_7_var,chroma_8_var,chroma_9_var,chroma_10_var,chroma_11_var,chroma_12_var,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,mfcc_14_var,mfcc_15_var,mfcc_16_var,mfcc_17_var,mfcc_18_var,mfcc_19_var,mfcc_20_var
لیلی و مجنون.mp3,D_3,I_1,62196,1630.098776,316399.067,2556.467875,1235195.829,0.245037109,0.10098955,0.291731149,0.314739317,0.176268578,0.070408225,0.176918328,0.432737947,0.123807468,0.155329913,0.109479755,0.19740133,0.108348005,0.015051121,0.130293399,0.149175987,0.059423428,0.016703565,0.053461824,0.186961293,0.015673038,0.075747713,0.024607543,0.078781307,-266.2373657,71.58539581,-74.02724457,-18.16616058,-34.99741364,-19.07320404,-15.92853546,-10.8304882,-7.335969925,-2.335722923,2.421002626,2.126349688,0.541689873,-0.18333298,0.340093553,0.520978451,-10.21197128,-5.766587734,-7.3533144,-4.18110323,8131.567383,1660.017578,1610.469238,304.0545654,303.5101624,113.5707626,81.10425568,54.32810211,74.83298492,67.65763092,64.22369385,114.639801,174.6912231,270.4016724,158.1286163,134.9743805,75.36737823,85.86851501,75.07956696,104.9752579
شوشتری، دزفولی.mp3,D_3,I_1,79951,1976.551552,531435.6685,3166.672518,1935691.043,0.376203567,0.107348248,0.171556756,0.230817035,0.151253492,0.114061363,0.205794811,0.510310829,0.16684036,0.096621372,0.113649942,0.301370174,0.154166296,0.029476035,0.059849329,0.118054248,0.047214117,0.041212503,0.052162878,0.172731757,0.044228278,0.033105258,0.032975294,0.100675575,-277.1791382,47.52719116,-77.35733795,-13.97185326,-36.81193161,-9.439971924,-13.35526276,-7.105062962,-7.687078953,-4.121934414,-1.473917603,-3.688263893,2.589462757,6.570768833,8.323015213,10.34273148,-1.252324462,5.156627178,0.669940591,4.396627426,9106.729492,2070.889648,1742.418335,261.4431458,417.4942932,106.478035,93.33867645,77.75108337,58.34609604,58.14744568,72.02999878,91.96246338,167.9524231,422.3443909,309.7924805,274.2483826,211.9728088,444.5482788,260.8574524,113.7435913
بختیاری، موالف.mp3,D_3,I_1,68429,1837.872487,514361.2407,2824.02459,2599919.073,0.156391799,0.07973069,0.130676702,0.36016047,0.234187201,0.134920865,0.190381885,0.466382384,0.256045908,0.134792596,0.115453996,0.214112446,0.071376786,0.029902004,0.044174377,0.172494426,0.071450226,0.052477118,0.041288182,0.195759445,0.080275118,0.046584971,0.042179227,0.11319904,-319.4360962,50.71672821,-63.92106628,-15.29844093,-39.84289932,-7.415755749,-17.11977577,-9.09256649,-3.597370625,2.022874117,2.770492554,-4.755327225,-1.901710749,-4.751307487,-4.279272079,4.499248505,9.021313667,11.05041409,1.410734892,8.522411346,10846.25586,1977.493042,2237.623779,277.3320923,626.1529541,151.2936707,126.3160934,68.93661499,81.33715057,63.21071243,77.64151001,94.15847778,79.15546417,167.6183929,153.567749,234.7724457,240.3540802,403.9765015,247.8551636,162.0349579
اوج.mp3,D_3,I_1,72524,1770.833306,157380.1415,2768.174928,875136.746,0.218006641,0.095894143,0.29906708,0.221032158,0.208967656,0.199328542,0.142116293,0.36450696,0.118502662,0.272738039,0.152440742,0.155925885,0.109788403,0.011508908,0.131552368,0.103245243,0.10221833,0.109246872,0.019115999,0.187723041,0.017022939,0.149927542,0.04173065,0.056037966,-273.5710754,50.07091904,-82.75378418,-19.59155464,-40.78665161,-11.56958485,-11.49899292,-9.378919601,-6.340464592,3.033354759,8.391032219,5.050879955,1.994992852,-0.213652149,-3.09584713,-3.456610203,-9.497587204,2.996786594,2.964941978,8.583712578,6931.57373,836.2557983,1849.439575,206.6521454,203.4534149,78.70542145,50.52373886,61.48608017,66.87644196,54.43859482,89.07691193,326.8068848,396.0745544,279.5841064,123.371109,125.3834152,157.4915771,453.0942688,291.4916687,439.1152344
نی داوود.mp3,D_3,I_1,70072,1751.491868,350165.2499,2762.708294,1255052.474,0.216497675,0.099356025,0.289644927,0.32088834,0.154117569,0.083240494,0.189137578,0.355983704,0.153540358,0.242236719,0.144464567,0.208118811,0.093953595,0.024210492,0.123694085,0.14435114,0.050832201,0.027254447,0.052006323,0.172768921,0.032768101,0.106603831,0.036884315,0.096759312,-260.54953,58.31560135,-79.86092377,-21.03318405,-40.56819153,-15.21477413,-12.31192493,-11.61123371,-9.095668793,-0.407667637,3.108667612,5.738337994,6.955524921,9.932250023,3.161720991,1.174215078,-7.009882927,0.290315896,-3.493041277,-6.34087944,8223.564453,1457.317993,1744.721313,248.3304291,309.157135,112.1534653,62.25651932,57.96007156,111.8573456,46.17494583,77.91558838,240.0329437,384.113678,445.4041748,146.4351501,207.3544617,255.3116302,219.3732147,128.852356,111.558548
kamancheh.mp3,D_3,I_1,76466,2430.78124,162013.3617,4218.324492,1121182.504,0.07142666,0.196477666,0.126101375,0.589638412,0.493697166,0.115098797,0.160433263,0.101549819,0.126617804,0.030989828,0.12440899,0.053227238,0.017006574,0.11490605,0.020304114,0.142497137,0.166870683,0.029487656,0.096311361,0.020750469,0.071865492,0.001514087,0.052282143,0.008050038,-299.1927185,18.87230301,-57.68701172,-8.037143707,-35.23666763,-20.97245979,-28.97096825,-8.304976463,-15.929842,24.57027626,19.68873596,34.02005768,18.28470993,10.6369133,-8.563710213,-12.07776356,-12.94052601,-2.491315842,-9.853057861,3.10580349,5615.437988,523.1281128,685.6517944,96.90618896,206.7838593,89.20965576,128.2112122,56.62171555,168.9220428,192.8297882,163.0646667,191.4463348,362.8346863,286.8973999,201.3414764,159.4395752,123.2865143,85.59430695,153.6665802,282.58255
Behrang_Azadeh_بداهه_نوازی_در_دستگاه_همایون_جهارمضراب_از_ا.mp3,D_3,I_1,49847,1543.543168,202564.1944,2788.974802,449962.8962,0.239753321,0.223004937,0.10660702,0.072489813,0.11039678,0.153124928,0.188365847,0.193175867,0.249851495,0.392181337,0.600917935,0.200353354,0.107891448,0.084940538,0.021770194,0.0153592,0.026843658,0.045142297,0.088557556,0.085035495,0.058959145,0.116429366,0.188517407,0.025282128,-258.8922729,104.0161819,-57.66103745,21.435215,-16.10271072,-20.86844826,-9.606248856,-15.73701763,-16.91830063,-16.78469276,-23.41801453,-9.466062546,1.130228639,-7.719569206,0.219540179,-4.16376543,-10.79628372,-2.612270355,0.370805442,-2.046617746,4225.03418,859.8536987,329.9780884,90.59658051,88.15759277,113.1149139,80.29934692,48.86405945,48.19849396,56.21287155,52.0103035,28.41081619,21.75919342,22.29153633,29.16016197,25.65495872,32.17152405,27.30078506,37.45477295,29.89365959
index.html?VALID=TRUE&attid=307907&VALID=TRUE&q=10&g=397648&t=1&w=4,D_3,I_1,99475,2224.896032,346217.6395,3036.373306,837823.3889,0.064113289,0.044289086,0.104910135,0.313679367,0.224400342,0.307941347,0.177445561,0.702916384,0.407552898,0.16530484,0.042027906,0.085764065,0.014850569,0.016732093,0.021313423,0.127696916,0.051467318,0.128655642,0.020862199,0.149422601,0.078635164,0.053521961,0.014849489,0.02170263,-300.3117981,49.41814041,-74.24481201,8.129193306,-15.38057804,-14.60899448,-7.210096836,-0.928958595,-9.564389229,9.254505157,8.368221283,-0.380870938,-25.96147537,-22.51063156,-19.26014137,5.473726273,21.51887131,27.74933815,17.68198586,7.359377384,9564.635742,638.6430054,1228.047363,242.1434326,241.6068115,70.34321594,105.9034958,54.99913406,88.90670013,53.99682617,54.67477036,55.77184296,111.9057541,109.3724594,123.9808044,179.1253204,305.6203613,335.6081238,171.6185303,170.6470642
tar-Homayoon-Andalibi-Shahram Nazeri -Bighara_1.mp3,D_3,I_0,61361,1585.99308,55360.62348,2432.885289,582663.824,0.415003121,0.259577513,0.703680813,0.272513747,0.16426757,0.142612174,0.205332518,0.531257927,0.384836912,0.332859606,0.199814245,0.361155599,0.102175355,0.015390686,0.114585236,0.040254045,0.029801358,0.028063357,0.022367343,0.099465691,0.100059099,0.070540614,0.041492768,0.077760778,-238.9004669,119.9903717,-46.80244446,-9.998202324,-12.29217339,13.08521175,-14.60986805,4.455345154,-15.32898331,-11.17562962,-14.5826149,-15.02591324,-4.523851871,-5.14404583,-14.01401329,-10.19922066,-17.2790947,1.385601521,-7.20029211,-3.820883989,14501.23047,800.4287109,357.1634216,164.893692,167.6607971,68.45610046,129.8114624,51.5041008,87.56452179,105.7049484,59.25403976,64.57740021,74.53890228,58.42935944,53.62035751,56.24024582,77.44171143,43.97573853,84.89352417,40.93539429
Ali_Ghanbari_tar_homayoon.mp3,D_3,I_0,45808,1462.011832,152577.6874,2604.359252,1002921.717,0.339784086,0.437175512,0.397865832,0.203924745,0.237295434,0.296864003,0.16768086,0.282527804,0.354456604,0.319871753,0.134125978,0.085213199,0.118966363,0.111666851,0.146495968,0.051645059,0.082476407,0.12860699,0.065999411,0.125948742,0.140886143,0.123349734,0.032985844,0.028164506,-186.0727386,117.5183182,-18.94529152,0.010195894,-34.38719177,-14.56718349,-20.63241768,-5.864469528,-17.20410728,-1.735060215,-17.30076218,-4.728077888,-12.09460831,-16.66509819,-19.08758926,-2.353250742,-0.84652108,0.911382735,-6.017403603,-12.28240204,5218.683594,656.6062012,203.8488007,91.39702606,183.9982758,96.49477386,76.89283752,61.13814545,61.55211258,46.86314774,115.3864746,83.40641785,67.17743683,40.98002243,42.02818298,46.48894501,45.98448563,43.71964645,110.1528015,143.0876312
Hossein_Alizadeh-Tarz.mp3,D_3,I_0,52014,1819.598113,341373.7861,3246.455369,2510355.233,0.165198684,0.321513593,0.260337114,0.227582529,0.087715447,0.181576163,0.427244723,0.405600101,0.302664906,0.128630206,0.291926324,0.375167549,0.020479077,0.12811248,0.085663565,0.085648626,0.027246702,0.043212306,0.132807404,0.13058275,0.13852869,0.024329076,0.089557067,0.143245548,-267.2235413,101.4878616,10.28446293,-4.164762974,-30.8535347,-1.328727245,-15.82370186,-6.13903904,-15.00734997,-8.020786285,-20.04058075,-5.698295116,-6.906517506,-1.708304644,0.077206217,-0.555565298,-5.643649578,-4.595541,-7.144945621,6.500104427,13543.88281,834.3494873,271.9879456,143.7689972,220.0063782,88.89545441,127.3180771,66.76087189,157.2360382,82.04743195,163.5262604,70.7350769,82.43947601,48.73615646,45.78238678,61.94543457,50.41361618,45.14978027,46.89220428,62.9834137
Farhang_sharif.mp3,D_3,I_0,40873,1271.507569,112821.0663,2237.369804,646018.5319,0.222831443,0.143210247,0.307470679,0.219176933,0.486725599,0.350425661,0.129396603,0.184179083,0.12322282,0.21282579,0.09966056,0.181498125,0.08554884,0.027469803,0.150235847,0.032768786,0.177609354,0.116804518,0.023156412,0.100353539,0.029088585,0.097292483,0.019686967,0.047243383,-149.3633728,136.3100739,-22.33739662,9.717823029,-26.27736855,-6.123933315,-16.85469246,-10.47642899,-17.0738163,-9.722746849,-10.50989819,-0.808191895,-8.714282036,-3.699426889,-5.18559885,-2.405758381,-6.303438187,-0.481206238,-3.140038729,3.629884243,5880.172852,817.831543,211.1146545,110.8962402,321.4995117,81.94458008,138.4003448,97.96328735,65.28323364,98.86691284,85.1523056,40.56817627,49.07765198,64.75173187,36.78665543,38.89993668,65.00946045,76.15084076,122.0691299,177.205246
ferdoun_hafezi_tar_houmayoon.mp3,D_3,I_0,37565,1039.669146,60117.52011,1463.382818,423451.6891,0.317609012,0.183009967,0.153600872,0.223933861,0.351146221,0.466389418,0.238027707,0.367149323,0.343047231,0.236959964,0.216879502,0.245797083,0.113933779,0.068857484,0.030955642,0.057676628,0.092714407,0.134064555,0.033861611,0.142983615,0.107191481,0.051418539,0.07483118,0.053059086,-412.0263977,162.7640381,-35.44320297,4.326349735,1.666049242,-2.967581749,-0.949639201,-5.937203884,5.176213741,3.377033949,-5.142703056,-7.290578842,-5.437530994,-6.427350521,-10.33491135,-8.0197649,-6.473269939,-10.71649265,-12.17114449,-9.02634716,10404.22363,1537.664185,1475.343506,176.9617462,174.2433319,148.2487183,71.44735718,65.03273773,49.93860626,88.58217621,65.54151154,60.83010864,52.31865692,48.32029724,47.21896744,37.28212738,32.94172287,50.41968536,58.89187241,41.45347977
07. Suite de Homayun - Pishdaramad.mp3,D_3,I_0,38856,1287.598772,172178.8508,2545.242943,1244605.56,0.38466388,0.603867829,0.225735128,0.109516062,0.085841104,0.137885705,0.127946123,0.16093038,0.412102938,0.204252869,0.153604746,0.233642101,0.085495867,0.159621835,0.0533759,0.041364841,0.018895702,0.054454356,0.059285399,0.021005647,0.144886672,0.068461269,0.04116131,0.08876317,-217.9966583,129.4136353,4.625516415,36.07454681,-32.45900345,6.145417213,-14.03427982,-5.112936497,0.569003403,-6.973430157,-4.725523949,-4.080159187,-4.756373882,-0.582721472,-8.444658279,7.228290558,0.137621567,6.83029604,-6.242447376,-5.386331081,5089.435059,540.84198,280.0105591,194.6651917,287.7176208,170.5144806,129.9466095,87.2116394,72.5477066,72.79470062,60.41095352,54.51157379,51.13819504,58.46057892,66.85967255,85.89434052,91.78974915,70.07767487,95.60620117,115.19104
"Y2Mate.is - یاد؛ تکنوازی زیبای همایون، پانیذ مجاهدنیا  Memory, Amazing Persian Tar Solo Performance-HG4sfcvQe5g-160k-1658234304894.mp3",D_3,I_0,46885,1377.03225,341619.8444,2542.142961,2159451.061,0.386709034,0.191036552,0.22051686,0.347828716,0.466919661,0.356190652,0.337458938,0.419839114,0.555509984,0.232083961,0.163404927,0.380452007,0.134711981,0.080659196,0.096489854,0.095632099,0.132941902,0.098017983,0.083887942,0.102100231,0.150063679,0.039078336,0.053948026,0.122712106,-223.7257385,103.2014465,-15.15030766,13.50098419,-25.83239365,-6.520380974,-15.64513111,-10.01726246,-11.66162682,-7.911364079,-11.90717697,-12.97176933,-10.83494473,-8.18451786,-10.73537922,6.73149538,6.209774017,8.675274849,1.753012419,2.33065486,14907.17969,1563.90271,680.3209229,228.8530426,759.6929932,322.4512939,321.5420837,190.7519379,143.7488098,129.2510986,131.9726715,157.2457886,107.7176895,92.43975067,98.93593597,54.3927536,130.5547791,136.4322815,59.04373169,94.25636292
30.mp3,D_3,I_0,35733,1082.675113,168040.1024,1935.304964,1382501.855,0.322655469,0.330961347,0.506444812,0.307891667,0.282720596,0.223679796,0.270529777,0.371003121,0.372645766,0.131302968,0.145733148,0.219904989,0.099733002,0.075290017,0.161087215,0.055418305,0.085861363,0.069530249,0.090427257,0.125655442,0.143737227,0.013319246,0.04835299,0.074380316,-305.9207153,146.8474579,10.09893227,13.20713711,-17.24419212,5.631293774,-8.341150284,1.898542047,-2.67002964,-9.707558632,-12.33960915,-6.284423828,-4.284617901,-4.004885674,-7.164067268,-4.476845741,0.994848013,9.031683922,9.794531822,11.64685345,7158.348145,793.7611694,685.1680908,539.84021,357.3031006,115.0796967,130.050766,90.81999207,83.34446716,73.56291199,109.1472015,63.62175751,64.43126678,60.70072937,73.25795746,81.49276733,109.3938446,137.5744934,113.1555939,82.41133118
Kereshmeh-Roohafza.mp3,D_3,I_0,51873,1409.044313,161166.399,2252.928044,397431.9115,0.110028505,0.030560149,0.043272961,0.07769464,0.155534908,0.193493277,0.185989976,0.233894989,0.497847855,0.545924306,0.174900651,0.109090775,0.068408154,0.005878041,0.014802327,0.025301671,0.043561842,0.083170518,0.09610714,0.062758535,0.140860885,0.201103613,0.02938267,0.049153484,-309.8887024,113.6939545,-44.74707794,-1.050171256,-38.0784874,-24.4462738,-39.96021652,-19.90274811,-7.403264523,-14.7415266,-24.85826492,-19.01791,-14.87985229,-15.34759235,4.396276951,15.76369572,18.19138527,13.59546757,5.358509064,-1.080881238,4632.862305,540.9250488,361.6995544,164.9183807,151.9364624,76.31542969,175.9589539,58.34786224,52.79670715,61.6052742,105.5212021,120.6567917,102.6562042,146.9287872,160.7290344,235.8966522,318.6092224,238.9844971,239.3492126,241.5487366
Abolchap-Roohafza.mp3,D_3,I_0,58652,1621.744637,218974.8453,2558.734528,408403.0834,0.34321627,0.592903852,0.193039343,0.187332183,0.196457788,0.262800246,0.098016381,0.158718124,0.296319395,0.222385824,0.180547401,0.214372471,0.102717511,0.164486527,0.026020257,0.082764879,0.056021452,0.079177886,0.024858721,0.041710868,0.115307435,0.107592449,0.048632804,0.056571618,-307.9684448,95.76118469,-44.13768768,4.430652142,-28.78465462,-16.40519714,-28.26819801,-32.82186127,-23.97261238,-18.61979294,-15.23496342,-7.23247385,-4.340017796,-7.13050127,1.791624308,3.83245492,0.722293735,-5.592665195,-6.264501572,-5.90803957,7742.188965,824.833313,767.0077515,169.5512238,254.5874634,96.40330505,149.1512146,134.6095734,93.10484314,96.58278656,114.4361954,71.97616577,58.26031494,62.64866257,35.78540421,39.68874741,30.04728699,40.1105423,64.15327454,67.35185242
Nafir-Roohafza.mp3,D_3,I_0,51660,1507.041804,218510.7236,2370.010669,942743.8111,0.103065088,0.096914254,0.143827945,0.310281992,0.173276976,0.181980222,0.264032334,0.38352105,0.655925155,0.207240194,0.125081137,0.08975856,0.030334685,0.047961108,0.031893823,0.109466128,0.056761678,0.055289123,0.117146946,0.074230634,0.172748312,0.036533322,0.062460903,0.033235151,-332.8483276,101.2534714,-39.92492676,2.975410461,-33.16977692,-8.390014648,-26.23864365,-20.33280182,-18.50923347,-23.51049995,-23.32751465,-11.19380569,-12.57343578,-22.34256172,-5.868475437,3.921385288,14.90127373,14.63793087,12.77874851,4.393190384,9376.803711,979.2846069,900.9069214,226.3455811,286.4720154,116.342247,197.016449,88.03948212,85.93766022,106.0122604,87.95967102,61.94496155,65.92726135,119.9699631,50.50783157,84.32222748,207.3914948,272.786499,262.0507202,176.6695709
tar.mp3,D_3,I_0,41118,1326.995475,125205.1687,2243.453101,755900.7305,0.171510354,0.213626429,0.105084114,0.155205011,0.152605489,0.131646007,0.173082873,0.253248185,0.613749623,0.607383728,0.376391113,0.10303019,0.078204148,0.095817931,0.021303261,0.06131706,0.035398375,0.03241951,0.084935971,0.057219572,0.131883606,0.115090765,0.112863779,0.025014151,-234.3042297,137.0398865,-19.86637497,8.115869522,-21.10058212,-4.705887318,-15.53522015,-14.99981594,-15.5335207,-10.90259075,-14.0190897,-13.34792233,-15.19455624,-6.326173306,-2.31748867,2.463700056,6.132959366,9.715889931,1.89520812,-1.091861844,4179.790527,368.8768311,404.7024536,66.2745285,340.0590515,81.92418671,93.08148956,89.57654572,72.32350159,70.65074158,73.54595947,78.3478775,113.567749,147.0841064,124.5806198,103.9735641,241.1053162,177.7919312,120.0864334,116.503746
HamiD_Aghaei_بداهه_نوازی_با_تار_در_دستگاه_همایون.mp3,D_3,I_0,64333,1819.655885,258559.469,3209.29726,1285947.573,0.450363904,0.229222611,0.211772665,0.202882081,0.347018361,0.237800241,0.165010512,0.388513863,0.297807962,0.314383745,0.285986274,0.212514997,0.152605221,0.060620572,0.07788188,0.053121217,0.113023669,0.110255614,0.027377361,0.139810443,0.094002895,0.100391731,0.122181542,0.040388048,-258.4199524,90.68524933,-22.89331818,10.30811882,-42.5734024,-0.528633416,-8.200872421,-14.21210575,-9.289122581,-1.584805369,-9.765174866,0.629826486,-2.367993832,-3.399058342,-4.454732895,-0.148675799,-2.553111553,4.213775158,-2.742078543,-2.033259869,14652.71484,791.4334717,452.6399841,145.4895325,693.0997314,76.37247467,211.9329834,94.52967834,95.03135681,62.4427681,124.6679077,65.25244141,64.74069214,48.97631073,53.27236176,57.1531601,58.04259872,49.36381912,45.08394241,58.39254761
index.html?attid=92462&VALID=TRUE&q=11,D_3,I_0,67386,1731.387244,544643.2743,2665.867213,1035626.923,0.15465267,0.088377856,0.117776096,0.128129214,0.16801095,0.308613211,0.282107055,0.555427015,0.498862296,0.299700886,0.075166442,0.081564881,0.067291901,0.033015158,0.045947496,0.041401424,0.054905936,0.155548021,0.054209035,0.162822545,0.156375483,0.128029406,0.041262381,0.036531407,-249.7105713,103.581665,-45.13648224,7.421202183,-34.51773071,-5.384759426,-36.03012085,-6.562920094,-16.91915703,-13.83711052,-1.33799386,-14.01934528,-2.306952,-22.00097084,-7.101908684,7.25660181,11.68515873,17.8922596,25.51290321,7.530373096,8585.829102,1284.253296,335.6441956,149.621933,225.9955444,100.7052078,202.1984558,76.64626312,92.45436859,66.11164856,52.8117485,88.77914429,52.26773071,100.1338959,70.44812775,216.0174408,202.6860199,266.2436523,196.1898804,255.932663
index.html?attid=41059&VALID=TRUE&q=11,D_3,I_0,72330,1747.789422,687179.6426,2862.282692,1818783.491,0.148260668,0.089916915,0.120373376,0.283530831,0.447826833,0.333723873,0.313564539,0.538258851,0.503955603,0.206504896,0.147164673,0.176257402,0.063422516,0.041390557,0.04110292,0.090484686,0.149515226,0.109739959,0.073118806,0.126139194,0.168754548,0.057728671,0.064018674,0.076081552,-287.7216797,110.6234665,-21.0518837,25.22032928,-50.61700058,-5.827221394,-26.10215187,-10.1761322,-10.35820007,-10.71932507,-4.794780731,-21.37135887,-7.070391178,-16.01259613,-8.392710686,-3.543457031,9.109170914,14.97016525,17.13430023,6.900983334,10713.33203,1517.935425,219.8719788,205.4026031,503.5653992,143.2570496,169.7917328,120.4042206,78.14358521,74.1087265,70.14235687,134.3334808,63.09328461,87.69192505,96.80393219,120.4322968,111.24086,196.3601685,181.837326,144.818512
index.html?VALID=TRUE&attid=366368&VALID=TRUE&q=10&g=473946&t=1&w=4,D_3,I_0,39754,1241.862013,349806.8087,2014.26282,1809486.007,0.170774564,0.132452145,0.41215077,0.329350203,0.107579947,0.105032258,0.065110892,0.173695996,0.064996816,0.166883007,0.213493392,0.113014661,0.097340934,0.026202196,0.175142363,0.138941944,0.030646551,0.057009775,0.009264936,0.099435136,0.009396005,0.058859032,0.107477546,0.031423289,-401.2425537,83.56490326,-4.792938709,11.10081482,-25.15079498,-22.92596626,-16.33938408,-8.256677628,-14.66781712,-2.098236084,-10.41974545,-8.58295536,-6.251764774,-3.292989492,-8.3875494,-9.917459488,0.59868294,-1.389768004,-3.99142909,-5.017099857,13536.45313,1489.616211,402.1704102,140.5543976,291.568634,159.3020325,174.8430786,74.24003601,123.785408,45.51273346,100.4071121,62.8872757,69.79085541,53.16692734,57.47296524,61.38993454,41.41366959,94.56101227,80.53794861,83.84358215
index.html?attid=48064&VALID=TRUE&q=11,D_3,I_0,47225,1470.869,77654.36347,2732.425144,971880.3943,0.20139116,0.362444401,0.310294598,0.150808737,0.112337425,0.200796306,0.393045485,0.154964581,0.140183493,0.125937775,0.201569542,0.459613681,0.033033691,0.153688774,0.138524726,0.04451992,0.056549337,0.061180376,0.130412623,0.050350152,0.059448455,0.041549064,0.057542641,0.171322659,-284.214447,110.7025909,-24.09428596,13.26897812,-42.07672882,-2.071911335,-31.42265511,-12.66352177,-14.74072075,-11.90264034,-6.173428059,-10.05787373,9.006538391,-11.96208191,-4.315598488,-6.018319607,2.011156559,-3.921369314,-2.440509081,2.455174446,5949.711426,689.1066284,253.7163239,156.1291046,238.4504089,111.8976517,152.644165,89.80788422,59.89864731,49.92973328,68.21269989,83.56707764,39.75296402,64.35683441,48.88467026,40.7950325,40.50595093,51.41889954,57.87102127,99.80767822
index.html?VALID=TRUE&attid=198314&VALID=TRUE&q=10&g=252135&t=1&w=4,D_3,I_0,75681,2138.861938,592333.124,3314.196626,1019567.949,0.107335448,0.113448553,0.29352954,0.159899637,0.196828678,0.269977212,0.257131666,0.557704866,0.457980603,0.377024949,0.129511908,0.119190581,0.033644177,0.030689765,0.119710654,0.029683266,0.052935749,0.126627147,0.047349844,0.154645935,0.116635352,0.131486565,0.037421927,0.051537164,-370.6555176,85.65259552,-14.97974491,13.75445938,-22.88921356,-6.850821018,-10.4722681,-6.559460163,-8.252271652,-4.088861942,-15.05886269,-2.087280989,-12.18494225,-13.27997398,-11.94677448,14.0121088,21.29058075,21.14208984,20.32662582,10.31712151,13402.54004,698.6906738,450.1607056,137.4003448,335.1357727,69.22064972,202.1338196,115.9301224,71.03496552,68.63085175,105.9385529,73.80592346,108.2117386,96.32364655,173.7492218,219.7891083,195.3115997,189.5202484,171.2611542,204.2958374
index.html?VALID=TRUE&attid=41059&VALID=TRUE&q=10&g=45100&t=1&w=4,D_3,I_0,72523,1824.024642,770557.9743,2950.707157,2088268.634,0.147472188,0.090769276,0.122186407,0.282143563,0.449340969,0.335999101,0.305980355,0.533611238,0.504629016,0.204744413,0.147274196,0.177579641,0.062998578,0.043720536,0.046001777,0.090745084,0.15097554,0.111565143,0.069885448,0.126318589,0.168526545,0.055595852,0.065708086,0.079570442,-281.7469177,98.83634949,-8.617081642,16.45124435,-45.30871964,-11.19868851,-25.06940269,-10.43777466,-12.00808907,-8.05853653,-10.09961796,-16.49888802,-12.14872932,-10.77355957,-14.50256348,0.661162555,6.117573261,18.13897705,16.52257919,7.639285564,11085.53711,1495.57019,241.3622742,137.6945343,362.3258362,93.38343048,140.3985901,108.9402847,85.26447296,63.35507584,79.60437775,121.7356567,88.20806885,76.24082947,129.546814,108.1219788,146.8121796,197.3163147,217.7516937,196.3023834
index.html?VALID=TRUE&attid=298411&VALID=TRUE&q=10&g=385053&t=2&w=4,D_3,I_0,56398,1557.601622,617028.45,2692.600385,1712634.026,0.418591857,0.314932346,0.307663709,0.284544259,0.251390874,0.313090503,0.239665389,0.422160894,0.441498458,0.316381037,0.143832907,0.246461526,0.147910357,0.092262268,0.085157908,0.068297543,0.047155641,0.132409438,0.040074605,0.138554931,0.147690356,0.100042008,0.029407324,0.066263698,-264.6539612,125.777359,-0.69007653,17.33032036,-20.62099838,9.804282188,-2.782592297,5.000650883,-7.061997414,-2.060002565,-4.229542255,-1.782236218,-12.45417881,-11.2998867,-10.89230347,9.231762886,9.370863914,10.21764088,2.994790554,7.956197739,9943.125,1074.930542,277.5563965,129.3712311,345.8642578,80.30870819,105.6533203,76.10671234,91.59952545,64.01287079,66.60041809,50.91586304,102.1050949,60.70795059,86.9163208,135.3497314,125.0555496,123.5717392,107.8642883,194.9972534
index.html?VALID=TRUE&attid=92462&VALID=TRUE&q=10&g=104961&t=1&w=4,D_3,I_0,73564,1943.184723,1121103.833,2879.782586,1344120.261,0.168065205,0.099953994,0.126699448,0.126382485,0.162772134,0.307662517,0.282622218,0.551948309,0.495319605,0.293773949,0.075995542,0.09307678,0.081665136,0.047860168,0.057555035,0.039212577,0.049487427,0.15476048,0.053913489,0.161848813,0.157530501,0.122899778,0.042013858,0.049364425,-238.8666992,89.48924255,-29.77462959,-0.092672534,-24.95744896,-9.697558403,-34.74221039,-8.360847473,-16.88388252,-11.35577869,-3.001656532,-7.344483376,-7.499806404,-16.74244881,-12.6293993,9.692821503,9.848791122,22.18862534,22.45759964,10.42975903,9368.025391,1240.958374,277.801178,106.6913605,127.7288818,63.66657639,183.4942932,61.411129,86.84612274,67.54831696,63.2190094,66.0034256,55.13922119,82.00476074,79.01825714,209.5823364,261.8771667,272.7174377,188.4653473,345.9824829
